#{"t_start": 1774119928.7488496, "env_id": null}
r,l,t,is_success,final_distance
-38.782898,73,45.118232,1.0,0.04958825378594346
-8.717306,45,45.147263,1.0,0.047333628974895806
-83.678603,200,45.277744,0.0,0.852849678337562
-126.234412,200,45.393641,0.0,0.7516715717245797
-100.748948,200,45.810221,0.0,0.5296463166356263
-34.309884,46,45.838228,1.0,0.035363159753836367
-79.951882,200,45.973762,0.0,0.37557810089029753
-144.650994,200,46.101234,0.0,0.7723787852793149
-53.918273,94,46.158779,1.0,0.03088455270132024
-90.267339,200,46.278225,0.0,0.4007321755837182
-128.352568,200,46.395748,0.0,0.6831913419524216
-88.943605,200,46.508275,0.0,0.34300184005837137
-122.412671,200,46.624271,0.0,0.7802045138653302
-74.082027,200,46.740825,0.0,0.17321278718390576
-98.501438,200,46.856386,0.0,0.5000139261423767
-110.40627,200,46.969905,0.0,0.7060703597296155
-83.431488,200,47.39058,0.0,0.261338515683613
-35.303326,41,47.425097,1.0,0.04489039249895953
-111.985153,200,47.551607,0.0,0.5102053774480685
-155.412559,200,47.671305,0.0,0.9153451069191121
-88.817087,200,47.801884,0.0,0.3506996444308401
-17.995078,42,47.82938,1.0,0.048865958002811107
-65.067892,200,47.954922,0.0,0.24909101864930708
-59.409758,200,48.072433,0.0,0.20090078580663592
-150.09402,200,48.188773,0.0,0.8029869786187894
-118.693298,200,48.309041,0.0,0.5835654679205845
-138.994877,200,48.425676,0.0,0.7480420053209769
-154.834069,200,48.537762,0.0,0.9077775013414175
-88.559266,200,48.966545,0.0,0.327279376566773
-27.109622,49,49.000548,1.0,0.034457182203861035
-89.721618,200,49.131564,0.0,0.3758488511197623
-93.772185,200,49.248089,0.0,0.481901132525407
-159.836729,200,49.361613,0.0,0.9064825982103685
-91.970621,200,49.476131,0.0,0.49063345912421863
-97.915314,200,49.586617,0.0,0.5173887540372417
-107.207055,200,49.699164,0.0,0.5462329453054818
-168.366586,200,49.812226,0.0,0.9027242429519635
-32.129986,42,49.845636,1.0,0.030931752996262808
-179.747029,200,49.961154,0.0,0.9853372797020967
-146.929872,200,50.07667,0.0,0.7809464371579486
-82.572716,200,50.510132,0.0,0.43806449377514917
-92.961493,200,50.645151,0.0,0.4603807207660816
-33.517612,56,50.684151,1.0,0.045281927628453
-15.748845,37,50.708205,1.0,0.027767871638211147
-143.094619,200,50.831162,0.0,0.8534838355856155
-99.753082,200,50.949084,0.0,0.4931912775503849
-17.77633,32,50.968614,1.0,0.03706820650001616
-4.564911,27,50.984617,1.0,0.043846786416170465
-111.677279,200,51.100713,0.0,0.7031780097830955
-45.794163,85,51.150225,1.0,0.048966762887730365
-102.494313,200,51.266733,0.0,0.5964373075530625
-100.800214,200,51.38425,0.0,0.5504233996442065
-47.299183,85,51.432769,1.0,0.02252835066750931
-82.569147,200,51.54331,0.0,0.36859573347509933
-50.109117,75,51.58731,1.0,0.04683213686350049
-144.708911,200,51.996402,0.0,0.7260564302396899
-128.28145,200,52.11545,0.0,0.8313679983802363
-31.465352,51,52.14645,1.0,0.04396430169307698
-14.526673,33,52.167478,1.0,0.03544854462473826
-10.560743,20,52.179453,1.0,0.038730639645563114
-154.267957,200,52.296987,0.0,0.8595791535619571
-30.764267,48,52.326511,1.0,0.045571067579398127
-86.958398,200,52.445039,0.0,0.41388268412585105
-22.213854,26,52.462042,1.0,0.04743479831288651
-133.649964,200,52.575025,0.0,0.7937562812807731
-0.206135,2,52.577022,1.0,0.025877697363878165
-63.005743,200,52.690543,0.0,0.23488111922302968
-155.996944,200,52.806078,0.0,0.8207013336407892
-0.166912,2,52.808082,1.0,0.04978864931159003
-87.629346,200,52.92215,0.0,0.3545213193601371
-42.877506,92,52.976181,1.0,0.04142306451514307
-26.244645,71,53.016698,1.0,0.04299867731183954
-151.440964,200,53.474606,0.0,0.8746894410382163
-120.891021,200,53.63165,0.0,0.6475040779485979
-136.874475,200,53.759134,0.0,0.7677368954454877
-88.500994,200,53.877107,0.0,0.4076883672533777
-11.419282,26,53.892734,1.0,0.0437890140331466
-91.448631,200,54.010265,0.0,0.39723413000697744
-0.06264,1,54.011308,1.0,0.04249891157431266
-93.170146,200,54.124235,0.0,0.6565142537325303
-0.619001,4,54.127257,1.0,0.03283684244141404
-8.557847,37,54.148235,1.0,0.04224419971126392
-0.050396,1,54.149235,1.0,0.03158580674356637
-111.305448,200,54.262778,0.0,0.7346342024456922
-84.018111,200,54.383278,0.0,0.40352847795130853
-28.298299,50,54.413825,1.0,0.04515519828077705
-80.585188,200,54.524354,0.0,0.2863872420562724
-80.489636,200,54.636893,0.0,0.3492541635138162
-93.33994,200,55.058692,0.0,0.44132692662735595
-103.423457,200,55.1912,0.0,0.5166078911570655
-91.915158,200,55.310647,0.0,0.4395212647932327
-91.020745,200,55.428626,0.0,0.4826531072241968
-123.639066,200,55.545147,0.0,0.8233789270685474
-158.646922,200,55.659715,0.0,0.8803277572106657
-172.049945,200,55.772268,0.0,0.9615451342726046
-37.928757,59,55.808264,1.0,0.027436766858252408
-23.19531,47,55.836741,1.0,0.04433559410212608
-0.126049,2,55.837744,1.0,0.018288804737344393
-110.911546,200,55.953256,0.0,0.6451423539406269
-112.736946,200,56.07575,0.0,0.5563583831770396
-126.754091,200,56.202286,0.0,0.6606470790706839
-124.960936,200,56.654311,0.0,0.7075937063208084
-98.016966,200,56.785824,0.0,0.5160931312856035
-72.622137,200,56.903354,0.0,0.28389737073576293
-113.581544,200,57.018384,0.0,0.6005700318824878
-39.844294,60,57.054393,1.0,0.04663436750857408
-106.72604,200,57.169923,0.0,0.5879365232293986
-114.349852,200,57.282439,0.0,0.6025954332261291
-100.946058,200,57.394942,0.0,0.4721338137178469
-135.178943,200,57.512405,0.0,0.8038167678695683
-98.370978,200,57.622433,0.0,0.6575371881301659
-48.905484,81,57.669436,1.0,0.02925514533675105
-131.327192,200,58.089345,0.0,0.8134724625740996
-107.948761,200,58.225363,0.0,0.5177573656914591
-102.209925,200,58.354856,0.0,0.570673200972531
-20.508654,33,58.373856,1.0,0.035776510962954866
-168.123473,200,58.487377,0.0,0.9854345913888577
-137.445897,200,58.601881,0.0,0.6737544804253716
-165.110424,200,58.722138,0.0,0.9632673183283091
-86.312839,200,58.854673,0.0,0.3672111429734569
-147.012203,200,58.982167,0.0,0.8052035771698868
-102.83015,200,59.098694,0.0,0.4194627752331677
