#{"t_start": 1783800756.6994908, "env_id": null}
r,l,t,is_success,final_distance,tau_sum_total,episode_energy,episode_mean_tau_sum
-114.943685,200,2.097845,0.0,0.5107970562988221,3359.218219971272,19.924637694876058,16.79609109985636
-190.40466,200,2.242872,0.0,0.9570521283574712,3540.1735094201913,20.257694180734912,17.700867547100955
-187.119594,200,2.371179,0.0,0.9855117297059179,3528.747946404836,19.914421360444507,17.64373973202418
-153.727646,200,2.496739,0.0,0.7797642169079362,3395.637379661031,19.306867672567805,16.978186898305154
-118.733555,200,2.626842,0.0,0.578184688544748,3531.6799412060113,20.734835281574355,17.658399706030057
-123.735518,200,2.757117,0.0,0.6312753109680378,3281.5768010716097,19.185039599589608,16.40788400535805
-150.396562,200,2.893175,0.0,0.6914917278977771,3528.6331611074456,20.747420719244143,17.64316580553723
-185.244852,200,3.0239,0.0,0.9517539736432579,3348.2987759491075,19.159485010025065,16.741493879745537
-116.300823,200,3.161996,0.0,0.5653676761290607,3439.1737383991576,20.239330182874692,17.195868691995788
-171.281421,200,3.31539,0.0,0.7873097448058723,3218.5975350473527,19.10764190562772,16.092987675236763
-115.897565,200,3.993187,0.0,0.5715524135165386,3361.1863110609743,20.01879592778053,16.80593155530487
-128.533577,200,4.140732,0.0,0.6608439983608101,3223.3093285923856,18.598297610487187,16.11654664296193
-109.731325,200,4.291171,0.0,0.3681179611823467,3363.570166357454,19.53276684264969,16.817850831787272
-118.054052,200,4.434707,0.0,0.3977823712143859,3028.1460725679112,18.03598185445017,15.140730362839555
-67.1049,200,4.567421,0.0,0.29160489591016187,3359.544375800191,19.853222688858374,16.797721879000957
-119.368734,200,4.695268,0.0,0.49571355635265724,3142.9721235877078,17.686494809818154,15.71486061793854
-104.002042,200,4.83067,0.0,0.33230366889833307,3226.2051728269853,19.008674565740815,16.131025864134926
-119.072534,200,4.959607,0.0,0.564206996118036,3321.8035418591357,19.68721176989598,16.609017709295678
-53.042463,200,5.088626,0.0,0.24597668992019045,3497.2105850795056,20.16220709690997,17.486052925397527
-95.172186,200,5.219073,0.0,0.5347417577598108,3283.822750039297,19.362781777405505,16.419113750196484
-148.712767,200,5.847111,0.0,0.6910997633636402,3459.558121128544,19.464563666100627,17.29779060564272
-102.926349,200,6.020675,0.0,0.495404609639322,3296.067801856839,19.734855392646036,16.480339009284197
-59.20205,200,6.155284,0.0,0.19646108117704186,3452.9243705728904,20.21783822197958,17.26462185286445
-175.011652,200,6.283002,0.0,0.8492490101828446,3469.14251276847,20.163997072439553,17.34571256384235
-172.266151,200,6.408775,0.0,0.8181826620692868,3455.865956817294,20.00768284105113,17.27932978408647
