#{"t_start": 1783803248.9759457, "env_id": null}
r,l,t,is_success,final_distance,tau_sum_total,episode_energy,episode_mean_tau_sum
-113.264076,200,1.376447,0.0,0.5107970562988221,3359.218219971272,19.924637694876058,16.79609109985636
-188.634573,200,1.55524,0.0,0.9570521283574712,3540.1735094201913,20.257694180734912,17.700867547100955
-185.35522,200,1.712227,0.0,0.9855117297059179,3528.747946404836,19.914421360444507,17.64373973202418
-152.029828,200,1.881762,0.0,0.7797642169079362,3395.637379661031,19.306867672567805,16.978186898305154
-116.967715,200,2.031043,0.0,0.578184688544748,3531.6799412060113,20.734835281574355,17.658399706030057
-122.094729,200,2.189569,0.0,0.6312753109680378,3281.5768010716097,19.185039599589608,16.40788400535805
-148.632245,200,2.327373,0.0,0.6914917278977771,3528.6331611074456,20.747420719244143,17.64316580553723
-183.570703,200,2.471903,0.0,0.9517539736432579,3348.2987759491075,19.159485010025065,16.741493879745537
-114.581237,200,2.608428,0.0,0.5653676761290607,3439.1737383991576,20.239330182874692,17.195868691995788
-169.672122,200,2.75017,0.0,0.7873097448058723,3218.5975350473527,19.10764190562772,16.092987675236763
-114.213989,200,3.296966,0.0,0.5714951191746482,3361.1892368595322,20.018573794650028,16.80594618429766
-126.888163,200,3.454992,0.0,0.660522888479797,3223.3163412812214,18.598770093499958,16.11658170640611
-107.987745,200,3.593911,0.0,0.3674652712613693,3363.7458451586813,19.530009864107573,16.818729225793405
-116.502304,200,3.737963,0.0,0.3974663805606145,3027.4860622313126,18.034062378606972,15.137430311156564
-65.419121,200,3.87344,0.0,0.291467771966595,3359.613946897726,19.852501164748485,16.798069734488628
-117.767369,200,4.004972,0.0,0.49542346227442985,3142.9775944437943,17.68517485204451,15.714887972218971
-102.37394,200,4.139851,0.0,0.3322208097573095,3226.2062537562642,19.008623051121567,16.13103126878132
-117.403692,200,4.278383,0.0,0.5641422843074161,3322.1630810663496,19.68926549644292,16.61081540533175
-51.298202,200,4.416445,0.0,0.2460088446192165,3497.437565816706,20.162727403855463,17.48718782908353
-93.525557,200,4.548983,0.0,0.5347372766931038,3283.8724528645425,19.364198377839728,16.419362264322714
-146.9959,200,5.051525,0.0,0.6914770918566139,3459.143847038532,19.46346419448346,17.29571923519266
-101.244172,200,5.224674,0.0,0.49501649153097177,3296.046010920838,19.73465350364857,16.48023005460419
-57.606317,200,5.369201,0.0,0.1975965453609567,3453.0054621254853,20.2232297574478,17.265027310627428
-173.27481,200,5.505643,0.0,0.8492308856844347,3469.0839245516236,20.161977529642563,17.34541962275812
-170.565226,200,5.637682,0.0,0.8184743154738366,3456.842845968695,20.0143831808047,17.284214229843474
-81.499877,200,5.774198,0.0,0.49272122082854003,3514.4782519300147,20.13212811472825,17.572391259650075
-83.88787,200,5.916264,0.0,0.4202308889220965,3551.7605301953668,20.585271606607787,17.758802650976833
-119.642168,200,6.050382,0.0,0.5673773154934536,3295.314994008789,19.176606948967255,16.476574970043945
-104.863468,200,6.186848,0.0,0.4165439953038954,3455.302109801374,20.114137575637137,17.276510549006872
-123.989733,200,6.320937,0.0,0.6739167696405685,3356.7218656985324,19.092118693892708,16.783609328492663
-164.332194,200,6.807339,0.0,0.7939768720326912,3234.547979675477,19.604207918516774,16.172739898377387
-154.699762,200,6.968869,0.0,0.947672781579439,3176.897443266111,18.89760491928272,15.884487216330555
-188.243551,200,7.113905,0.0,0.9654306706139439,2959.208172965128,17.548298857118958,14.79604086482564
-95.78838,200,7.258161,0.0,0.49202690985416997,3209.2082407236207,18.55512456258041,16.046041203618103
-135.356068,200,7.397689,0.0,0.6409452281126694,3416.5259322399384,19.732899418392716,17.082629661199693
-118.576296,200,7.541719,0.0,0.5985634813960354,3516.6672436053045,21.31057916397462,17.583336218026524
-177.39086,200,7.679234,0.0,1.0059875366619755,3331.192143615912,19.76777272494475,16.65596071807956
-72.791212,200,7.818301,0.0,0.37305141148979615,3265.5477647295206,18.581488349867506,16.327738823647604
-54.351354,200,7.957857,0.0,0.4623233605147868,3395.8013556326355,19.502421313074016,16.97900677816318
-132.496268,200,8.087438,0.0,0.49347114746272475,3472.000594258767,19.97686574836352,17.360002971293834
-201.494759,200,8.580065,0.0,0.9628998588558594,3513.5409647552797,20.148416787966617,17.5677048237764
-129.287582,200,8.750137,0.0,0.5993045046064249,3424.6068400739546,19.22121729582988,17.123034200369773
-149.81678,200,8.900679,0.0,0.7015850121352235,3347.0516116268154,19.57887007166991,16.73525805813408
-191.801152,200,9.039721,0.0,0.981573646591946,3213.8032677696424,19.23011999148966,16.06901633884821
-192.609229,200,9.18025,0.0,1.033760534762152,3424.023906811921,20.575476117462546,17.120119534059604
-157.485797,200,9.32129,0.0,0.7684135741768336,3182.7932524010776,18.871849543649958,15.913966262005388
-62.664742,200,9.46761,0.0,0.32275526441398417,3091.0306413141598,18.64279452227334,15.455153206570799
-91.13157,200,9.601798,0.0,0.5441997300237814,3164.285590739,19.240862377527534,15.821427953695
-77.928991,200,9.736847,0.0,0.34544026466778116,3618.519745007741,21.483069172848705,18.092598725038705
-141.428974,200,9.874356,0.0,0.6250383450195092,3186.60448144203,19.774990087634475,15.933022407210151
-154.115093,200,10.010881,0.0,0.8180254558889293,3336.405709792613,19.19952897034331,16.682028548963064
-128.776325,200,10.49446,0.0,0.6994363503673191,3185.2830648573736,18.772183435693275,15.926415324286868
-57.485538,200,10.655489,0.0,0.2230497953941536,3392.82886619937,19.67357643306801,16.964144330996852
-92.112293,200,10.801021,0.0,0.312787706963998,3248.323769838604,19.261789066927097,16.24161884919302
-51.646888,200,10.944031,0.0,0.13676986419657963,3426.1084758764846,19.552271430702532,17.130542379382423
-111.586003,200,11.086551,0.0,0.7225698858623356,3435.67204616942,19.242896165673788,17.1783602308471
-127.458604,200,11.222585,0.0,0.6300826079504279,3273.8484519113968,19.951674186429237,16.369242259556984
-160.948771,200,11.356113,0.0,0.8114561624767662,3642.7613338153024,21.133213683934773,18.21380666907651
-169.724785,200,11.497696,0.0,0.8737006094240473,3285.3536584979665,19.540091034758742,16.426768292489832
-153.394255,200,11.63578,0.0,0.879472224959041,3412.854488428057,19.619022973686405,17.064272442140282
-107.012722,200,11.776955,0.0,0.6009887738462669,3547.1181956815567,20.648775195708435,17.735590978407785
-145.84468,200,12.276563,0.0,0.6632901474023405,3328.031165834149,18.875551191327254,16.640155829170745
-139.084299,200,12.434554,0.0,0.5313353595902709,3315.7196797720358,19.391297782641214,16.57859839886018
-167.31918,200,12.581085,0.0,0.837772823968081,3601.49867316146,20.412902062542578,18.0074933658073
-97.817975,200,12.72312,0.0,0.47565395388242204,3416.146151938397,20.28879860679804,17.080730759691985
-164.1836,200,12.863639,0.0,0.8201573886895557,3174.1230395181797,19.204281860921547,15.8706151975909
-111.828515,200,12.994154,0.0,0.5748894382568855,3382.7471000472733,19.871535580320067,16.913735500236367
-110.377182,200,13.133195,0.0,0.6715972315265318,3234.0095464786405,18.406023806843123,16.1700477323932
-131.663068,200,13.271444,0.0,0.5845953117889533,3341.758053221249,19.355820584795957,16.708790266106245
-143.267623,200,13.406971,0.0,0.6108190057403183,3448.207756993194,20.063783707992556,17.24103878496597
-158.753101,200,13.539002,0.0,0.8336999549536159,3027.238239899144,18.149071375906026,15.13619119949572
-67.833739,200,14.050572,0.0,0.25603349951129534,3442.2447514095597,19.91264184679663,17.211223757047797
-156.440395,200,14.206097,0.0,0.8054257713578239,3354.6598690663445,19.792118529321165,16.773299345331722
-161.487999,200,14.346125,0.0,0.8677716825436604,3329.12251138764,19.247592268832495,16.6456125569382
-116.374066,200,14.484644,0.0,0.5071590687940193,3395.6516283760106,18.993253680896842,16.978258141880055
-92.031725,200,14.625737,0.0,0.49765815224077115,3201.07881546949,18.86591815266484,16.00539407734745
-102.273345,200,14.761227,0.0,0.6623565483879249,3264.110797715455,19.788705712376572,16.320553988577277
-120.557223,200,14.895753,0.0,0.6072258425698058,3354.000995115481,19.490019476323166,16.770004975577407
-156.150037,200,15.036678,0.0,0.790225121852336,3516.6268403006748,20.11813184312073,17.583134201503373
-47.959224,161,15.150205,1.0,0.04813611195969742,2589.918037709216,15.65371624625732,16.08644743918768
-97.666717,200,15.289777,0.0,0.4481698473736696,3517.9160697236816,20.142945699926322,17.58958034861841
-60.892897,200,15.424746,0.0,0.24147188749272902,3608.8961321472584,19.94053402937049,18.04448066073629
-129.930193,200,15.925852,0.0,0.6239510965430076,3264.316950956527,19.743560052889542,16.321584754782634
-173.540609,200,16.073154,0.0,0.8248760270602878,3294.7448200646527,18.909803236289388,16.473724100323263
-157.438618,200,16.211675,0.0,0.7368566403431126,3562.3817213318266,20.658476489845917,17.811908606659134
-128.861858,200,16.347708,0.0,0.5886221274246275,3371.893622689765,20.001689608517434,16.859468113448823
-66.521175,200,16.483802,0.0,0.44643873338127965,3594.0919401965684,20.80285293659768,17.970459700982843
-116.236445,200,16.622849,0.0,0.46739059419131307,3269.0727260961,19.196285400480537,16.3453636304805
-144.832284,200,16.761691,0.0,0.7196661869152975,3216.473953666054,18.994232005864326,16.08236976833027
-66.4885,200,16.900222,0.0,0.2217599359313295,3608.3403082209934,21.48905857960588,18.041701541104967
-158.399223,200,17.035191,0.0,0.6956810061329176,3530.953171160438,20.688837732080266,17.65476585580219
-127.499039,200,17.167739,0.0,0.537727540417368,3395.162054912635,20.56936721885332,16.975810274563177
-88.240493,200,17.659331,0.0,0.32426395203159625,3364.8077594013116,19.054984026523403,16.82403879700656
-78.086129,200,17.818204,0.0,0.44344299069099435,3605.5721348633633,20.63181888915296,18.027860674316816
-59.191688,200,17.95273,0.0,0.3637398523187993,3619.089803244667,21.254019643426336,18.095449016223334
