mode,seed,episode_idx,success,final_distance,length,return,tau_effort,tau_sum_total,energy,step,theta1,theta2,target_x,target_y,action0,action1,distance,tau1,tau2,tau_sum,omega1,omega2,power,cumulative_energy,reward,done
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,1,0.0,0.0,0.5173568725585938,-0.39180660247802734,-0.10000000149011612,-0.10000000149011612,0.9728685385287369,20.0,7.178059986137694,27.178059986137693,5.1987244669599955,33.12439882115526,341.7434110822011,1.4239308795091712,-0.9730099598914945,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,2,-0.10000000149011612,-0.10000000149011612,0.5173568725585938,-0.39180660247802734,-0.10000000149011612,-0.10000000149011612,1.0365001825263578,20.0,5.278859453542434,25.278859453542434,3.7260297716560498,27.411958903276947,219.22447382980118,2.337366187133343,-1.0366416038891155,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,3,-0.20000000298023224,-0.20000000298023224,0.5173568725585938,-0.39180660247802734,0.10000000149011612,-0.10000000149011612,1.0852017539489685,20.0,4.933355421695213,24.93335542169521,2.220301733329789,22.270762977186465,154.27562394538765,2.9801812869057915,-1.0853431753117262,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,4,-0.10000000149011612,-0.30000001192092896,0.5173568725585938,-0.39180660247802734,-0.03666031360626221,-0.10000000149011612,1.1205665763960626,20.0,4.613223510662362,24.613223510662362,0.6836936375180822,17.643686643705028,95.06814278986117,3.376298548530213,-1.120673084516957,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,5,-0.13666030764579773,-0.4000000059604645,0.5173568725585938,-0.39180660247802734,0.10000000149011612,-0.10000000149011612,1.1440677974632951,20.0,4.317217405566727,24.317217405566726,-0.8817936548845476,13.47931794357174,75.82901913884677,3.6922527949420747,-1.1442092188260529,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,6,-0.03666031360626221,-0.5,0.5173568725585938,-0.39180660247802734,-0.08773496747016907,-0.10000000149011612,1.1569289846981408,20.0,4.043877340487152,24.043877340487153,-2.4741883603684935,9.731386113451778,88.83629900308885,4.062404040788278,-1.1570620163644196,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,7,-0.12439528107643127,-0.6000000238418579,0.5173568725585938,-0.39180660247802734,0.10000000149011612,-0.10000000149011612,1.160090444909913,20.0,3.7912945153182056,23.791294515318206,-4.091037847839092,6.35824746634381,105.92674570296701,4.503765481217307,-1.1602318662726707,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,8,-0.024395279586315155,-0.699999988079071,0.5173568725585938,-0.39180660247802734,-0.019164450466632843,-0.10000000149011612,1.1542206311818746,20.0,3.5579442328303563,23.557944232830355,-5.72993449023083,3.32242268394664,126.41968443198931,5.030514166350596,-1.1543224510100272,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,9,-0.043559730052948,-0.800000011920929,0.5173568725585938,-0.39180660247802734,0.07796372473239899,-0.10000000149011612,1.139749347639062,20.0,3.3437496187821374,23.343749618782137,-7.388459488048839,0.5901803797891896,149.74260518090958,5.654441687937719,-1.139876148042061,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,10,0.03440399467945099,-0.9000000357627869,0.5173568725585938,-0.39180660247802734,-0.07628367096185684,-0.10000000149011612,1.1169108667686098,20.0,3.154107979873672,23.15410797987367,-9.06363910701757,-1.868837693952516,187.16729802393576,6.434305429704118,-1.117036641167056,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,11,-0.04187967628240585,-1.0,0.5173568725585938,-0.39180660247802734,0.10000000149011612,-0.10000000149011612,1.085790863863814,20.0,2.987266426627008,22.98726642662701,-10.752662085415297,-4.081953960320052,227.24712572900717,7.381168453574981,-1.0859322852265718,False
pure,4,15,1,0.03398722672310508,34,-21.92190920435878,19.962478269078474,678.7242611486681,27.15273661131328,12,0.058120325207710266,-1.100000023841858,0.5173568725585938,-0.39180660247802734,-0.04867798089981079,-0.10000000149011612,1.0463713771975443,20.0,2.8406232562717824,22.840623256271783,-12.45296749414451,-6.073758600050834,266.31260981517534,8.490804327804877,-1.046482595664899,False
