mode,seed,episode_idx,success,final_distance,length,return,tau_effort,tau_sum_total,energy,target_radius,torque_sat1_count,torque_sat2_count,torque_sat_any_count,torque_sat1_rate,torque_sat2_rate,torque_sat_any_rate,step,theta1,theta2,target_x,target_y,action0,action1,distance,tau1,tau2,tau_sum,omega1,omega2,power,cumulative_energy,tip_x,tip_y,sat1,sat2,sat_any,reward,done
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,1,0.0,0.0,0.5357192158699036,0.28031477332115173,0.0625620111823082,0.10000000149011612,0.46739272938229814,20.0,20.0,40.0,7.982840284406528,-60.40487143652716,1367.7542344186738,5.6989759767444745,0.18615898489952087,-0.02994900941848755,True,True,True,-0.4675106870264627,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,2,0.0625620111823082,0.10000000149011612,0.5357192158699036,0.28031477332115173,-0.10000000149011612,0.10000000149011612,0.4256822145721571,20.0,0.30706644338699185,20.307066443386994,9.941251054676995,-61.49319091098789,217.70751651909424,6.606090628907367,0.30305391550064087,-0.07615712285041809,True,False,True,-0.4258236359349148,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,3,-0.03743799030780792,0.20000000298023224,0.5357192158699036,0.28031477332115173,0.01761535555124283,0.10000000149011612,0.4303900885868409,20.0,7.134340393555382,27.134340393555384,11.214668624578971,-52.943871784126316,602.0129755522888,9.114478027041905,0.3953823149204254,-0.1265527606010437,True,False,True,-0.4304916282433608,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,4,-0.019822634756565094,0.30000001192092896,0.5357192158699036,0.28031477332115173,-0.08963803201913834,0.10000000149011612,0.4572343572555618,20.0,6.6367504204551535,26.636750420455154,12.53506609836528,-45.249484569950916,551.0108577123063,11.410356600843182,0.4683741629123688,-0.17193284630775452,True,False,True,-0.457368651631339,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,5,-0.10946066677570343,0.4000000059604645,0.5357192158699036,0.28031477332115173,0.05726998299360275,0.10000000149011612,0.48720506889529624,20.0,6.170349666084076,26.170349666084075,13.89891690985981,-38.32453607719302,514.4541265839313,13.553915461609563,0.5273613333702087,-0.2068186104297638,True,False,True,-0.487320307129697,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,6,-0.05219068378210068,0.5,0.5357192158699036,0.28031477332115173,-0.10000000149011612,0.10000000149011612,0.510211026871624,20.0,5.734707773192454,25.734707773192454,15.302712866457743,-32.09208243371093,490.09297191968994,15.595969511274937,0.5767343044281006,-0.22824501991271973,True,False,True,-0.5103524482343816,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,7,-0.1521906852722168,0.6000000238418579,0.5357192158699036,0.28031477332115173,0.03177151829004288,0.10000000149011612,0.5218954347279242,20.0,5.328922681684361,25.32892268168436,16.74301360994125,-26.48287415457706,475.9854609573432,17.57924226526387,0.6195685267448425,-0.23480089008808136,True,False,True,-0.5220003605615667,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,8,-0.12041916698217392,0.699999988079071,0.5357192158699036,0.28031477332115173,-0.09879051148891449,0.10000000149011612,0.5207596353484998,20.0,4.951765885371207,24.95176588537121,18.21648166428605,-21.434586703356562,470.46868849043335,19.539528467307342,0.6575977802276611,-0.22598180174827576,True,False,True,-0.5209002040668139,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,9,-0.2192096710205078,0.800000011920929,0.5357192158699036,0.28031477332115173,0.06668917089700699,0.10000000149011612,0.5066259412406727,20.0,4.601794161318547,24.601794161318548,19.719906362722487,-16.891127997258124,472.1276214503164,21.506726890016992,0.6913428902626038,-0.2018170803785324,True,False,True,-0.5067461387752339,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,10,-0.15252050757408142,0.9000000357627869,0.5357192158699036,0.28031477332115173,-0.10000000149011612,0.10000000149011612,0.4851818166183728,2.5610895156200844,2.686094593003549,5.2471841086236335,19.15718592443535,-12.80193148345261,83.45046695755998,21.854437169006825,0.7188491821289062,-0.16897891461849213,False,False,False,-0.4853232379811305,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,11,-0.25252050161361694,1.0,0.5357192158699036,0.28031477332115173,0.03213546425104141,0.10000000149011612,0.45879011449767276,9.160118424569463,1.9365534191672704,11.096671843736733,18.01271847401681,-9.121522689687426,182.66295032315014,22.615532795353285,0.739673376083374,-0.13064882159233093,False,False,False,-0.45889515110654755,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,12,-0.22038504481315613,1.100000023841858,0.5357192158699036,0.28031477332115173,-0.08630774915218353,0.10000000149011612,0.43083645012802896,20.0,0.9180188752596862,20.918018875259687,15.892058618176508,-5.809669672929942,323.1745587823036,23.962093456946217,0.7535343170166016,-0.09140640497207642,True,False,True,-0.4309685448986989,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,13,-0.30669277906417847,1.2000000476837158,0.5357192158699036,0.28031477332115173,0.04922005534172058,0.10000000149011612,0.4020711282577134,20.0,0.6916300376859746,20.691630037685975,13.800949551115552,-2.828702669874162,277.97540675647855,25.120324318431543,0.7610606551170349,-0.05267536640167236,True,False,True,-0.4021825850393392,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,14,-0.2574727535247803,1.3000000715255737,0.5357192158699036,0.28031477332115173,-0.09839669615030289,0.10000000149011612,0.37311115878566686,20.0,0.4873089086680399,20.48730890866804,11.736283167068775,-0.1458323671239583,234.79672875304715,26.09864402156924,0.7629173994064331,-0.015646249055862427,True,False,True,-0.37325145102783625,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,15,-0.35586944222450256,1.399999976158142,0.5357192158699036,0.28031477332115173,0.060643263161182404,0.10000000149011612,0.34302993445525537,13.778545621371531,0.7422591023235262,14.520804723695058,10.272330449789044,2.2687826971710643,143.22179834839164,26.69540151468754,0.7597370147705078,0.020534932613372803,False,False,False,-0.3431468857569493,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,16,-0.29522615671157837,1.5,0.5357192158699036,0.28031477332115173,-0.10000000149011612,0.10000000149011612,0.31366128341112554,20.0,0.137088033506136,20.137088033506135,8.251007066705355,4.441872671396903,165.62906892371356,27.385522635203014,0.7520866394042969,0.05322769284248352,True,False,True,-0.3138027047738832,False
pure,3,12,1,0.043043290798334084,25,-8.56680794740345,18.023381580706285,450.5845395176571,28.891580030306628,0.604625049426794,15,1,15,0.6,0.04,0.6,17,-0.3952261805534363,1.600000023841858,0.5357192158699036,0.28031477332115173,0.05709070712327957,0.10000000149011612,0.282569820260236,7.6922922512423755,0.8558561883046184,8.548148439546994,7.390173633335529,6.397936769801661,62.323089151859016,27.64520217333576,0.7402423024177551,0.0853378176689148,False,False,False,-0.28268496950490213,False
