mode,seed,episode_idx,success,final_distance,length,return,tau_effort,tau_sum_total,energy,target_radius,torque_sat1_count,torque_sat2_count,torque_sat_any_count,torque_sat1_rate,torque_sat2_rate,torque_sat_any_rate,step,theta1,theta2,target_x,target_y,action0,action1,distance,tau1,tau2,tau_sum,omega1,omega2,power,cumulative_energy,tip_x,tip_y,sat1,sat2,sat_any,reward,done
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,1,0.0,0.0,0.8781474828720093,0.21481598913669586,0.10000000149011612,0.10000000149011612,0.2564565609450819,20.0,4.457880985808183,24.45788098580818,1.0763452985285005,-15.382171048873623,90.09879380979285,0.37541164087413686,0.9426908493041992,-0.033385783433914185,True,False,True,-0.26882692280074366,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,2,0.10000000149011612,0.10000000149011612,0.8781474828720093,0.21481598913669586,0.10000000149011612,0.10000000149011612,0.270287841120213,20.0,4.172843020713765,24.172843020713763,2.655800276922167,-11.443953908223474,100.86982873374369,0.7957025939314022,0.9498249292373657,-0.04579456150531769,True,False,True,-0.28251568399332755,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,3,0.20000000298023224,0.20000000298023224,0.8781474828720093,0.21481598913669586,-0.10000000149011612,0.10000000149011612,0.27070373219057764,20.0,3.909306303857076,23.909306303857075,4.260754964939284,-7.899558481638341,116.09689306874208,1.279439648384494,0.954841136932373,-0.044796399772167206,True,False,True,-0.2827998067052639,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,4,0.10000000149011612,0.30000001192092896,0.8781474828720093,0.21481598913669586,0.012332068756222725,0.10000000149011612,0.25836446797062806,20.0,3.6657690586981104,23.66576905869811,5.888730973940452,-4.709602597711715,135.03893496026487,1.8421018773855977,0.9582315683364868,-0.03082345426082611,True,False,True,-0.2702981100392494,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,5,0.1123320683836937,0.4000000059604645,0.8781474828720093,0.21481598913669586,-0.10000000149011612,0.10000000149011612,0.23392565453489114,20.0,3.4410951685873443,23.441095168587346,7.5373438629637874,-1.8386423021777567,157.07382040205994,2.4965761290608475,0.9597991704940796,-0.004396721720695496,True,False,True,-0.2457876234819425,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,6,0.012332068756222725,0.5,0.8781474828720093,0.21481598913669586,-0.0056446995586156845,0.10000000149011612,0.20590432999774982,2.701202696407419,1.6374104206411246,4.338613117048544,7.097826104648937,0.7453102200288744,20.393045733394285,2.5815471529499905,0.9590343236923218,0.025464698672294617,False,False,False,-0.20817379574686923,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,7,0.00668736919760704,0.6000000238418579,0.8781474828720093,0.21481598913669586,-0.10000000149011612,0.10000000149011612,0.18075543180127823,20.0,0.23694916524974755,20.236949165249747,5.072126886489153,3.0706909775627067,102.17013539365647,3.007256050423559,0.9561480283737183,0.0517563670873642,True,False,True,-0.1910153277466608,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,8,-0.09331263601779938,0.699999988079071,0.8781474828720093,0.21481598913669586,0.03296477347612381,0.10000000149011612,0.15438200905159338,6.990525079154304,0.9938259102934325,7.984350989447737,4.271985333199312,5.16385031655614,34.99538885097958,3.153070170635974,0.951134443283081,0.07877662777900696,False,False,False,-0.15847947783514418,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,9,-0.06034785881638527,0.800000011920929,0.8781474828720093,0.21481598913669586,-0.10000000149011612,0.10000000149011612,0.13150325980289984,20.0,0.06992599329289681,20.069925993292898,2.2803366352853525,7.047236919676394,46.099517747285795,3.345151494582998,0.944490909576416,0.10127455741167068,True,False,True,-0.14167964416230397,False
pirl,4,1,1,0.04274150337965112,15,-2.5251162234564344,15.09284192640004,226.3926288960006,3.6088764274926843,0.9040403259054448,7,0,7,0.4666666666666667,0.0,0.4666666666666667,10,-0.1603478640317917,0.9000000357627869,0.8781474828720093,0.21481598913669586,-0.028267016634345055,0.10000000149011612,0.11143527251492148,17.467445079677173,0.02331119454774197,17.490756274224914,0.5383447013637768,8.742553566844796,9.607305872047755,3.3851819357165303,0.9364193081855774,0.1198306530714035,False,False,False,-0.12028456901071753,False
