mode,seed,episode_idx,success,final_distance,length,return,tau_effort,tau_sum_total,energy,target_radius,torque_sat1_count,torque_sat2_count,torque_sat_any_count,torque_sat1_rate,torque_sat2_rate,torque_sat_any_rate,step,theta1,theta2,target_x,target_y,action0,action1,distance,tau1,tau2,tau_sum,omega1,omega2,power,cumulative_energy,tip_x,tip_y,sat1,sat2,sat_any,reward,done
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.8663116097450256,0.033165283501148224,0.0,0.0,0.13774077725451478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,0.0,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.8663116097450256,0.033165283501148224,-0.013692719861865044,-0.10000000149011612,0.1393799133846402,5.3696212387641316,2.077179800705993,7.446801039470125,-0.32862527668476105,-2.3998245944652576,6.7494604381419165,0.02812275182559132,0.9999672174453735,-0.006368784233927727,False,False,False,-0.13948084648194312,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,2,-0.0013692720094695687,-0.009999268688261509,0.8663116097450256,0.033165283501148224,-0.005920572206377983,-0.10000000149011612,0.1409837873119612,2.00871302977873,0.1405329046392061,2.149245934417936,-0.14209373295307162,-2.400065666317464,0.622713732245159,0.030717392376612813,0.9998785257339478,-0.011960218660533428,False,False,False,-0.1410839624244471,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,3,-0.0019613292533904314,-0.019999543204903603,0.8663116097450256,0.033165283501148224,0.0010773427784442902,-0.10000000149011612,0.142499841272102,1.8091299735693418,0.12672338388772172,1.9358533574570636,0.025856226682662964,-2.4000591453528024,0.35092089112478947,0.032179562756299435,0.9997454881668091,-0.016850799322128296,False,False,False,-0.1425998470775944,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,4,-0.0018535949056968093,-0.029999788850545883,0.8663116097450256,0.033165283501148224,0.00737672857940197,-0.10000000149011612,0.14389414727901392,1.628829457132471,0.11408595430594673,1.7429154114384178,0.17704148590564728,-2.400053254405351,0.5621827532915491,0.034521990895014225,0.9995771646499634,-0.021110136061906815,False,False,False,-0.14399441899572782,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,5,-0.0011159221176058054,-0.040000010281801224,0.8663116097450256,0.033165283501148224,0.013046585023403168,-0.10000000149011612,0.1451456421773259,1.4663431646085907,0.10269056946974449,1.5690337340783351,0.313118040561676,-2.40004794550092,0.7056007887714288,0.03746199418156185,0.9993798732757568,-0.024801071733236313,False,False,False,-0.1452464896525566,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,6,0.00018873643421102315,-0.050000209361314774,0.8663116097450256,0.033165283501148224,0.018149232491850853,-0.10000000149011612,0.14624303606013317,1.3199728625578957,0.09241821020998804,1.4123910727678837,0.4355815798044205,-2.4000431631532324,0.7967635583372715,0.04078184234130048,0.9991583228111267,-0.02798028104007244,False,False,False,-0.14634466969082613,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,7,0.002003659727051854,-0.06000038981437683,0.8663116097450256,0.033165283501148224,0.022740574553608894,-0.10000000149011612,0.1471819683043736,1.1880532200778642,0.08315413326877519,1.2712073533466395,0.5457737892866135,-2.400038852951039,0.8479814584245879,0.0443150984180696,0.9989159107208252,-0.030698906630277634,False,False,False,-0.1472845213814157,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,8,0.00427771732211113,-0.0700005516409874,0.8663116097450256,0.033165283501148224,0.026871364563703537,-0.10000000149011612,0.14796281732040595,1.069248205275635,0.07480630047441408,1.144054505750049,0.6449127495288848,-2.40003497124225,0.8691095372009846,0.04793638815640703,0.9986549019813538,-0.033003076910972595,False,False,False,-0.14806636475193452,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,9,0.006964853499084711,-0.08000069856643677,0.8663116097450256,0.033165283501148224,0.030587073415517807,-0.10000000149011612,0.1485890846473375,0.9621888651818123,0.06727992203811822,1.0294687872199306,0.7340897619724275,-2.400031473299155,0.8678069254264339,0.05155225034568384,0.9983766078948975,-0.03493431955575943,False,False,False,-0.1486936579269567,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,10,0.010023561306297779,-0.09000083059072495,0.8663116097450256,0.033165283501148224,0.03392883390188217,-0.10000000149011612,0.14906664949698947,0.865751507798648,0.060497163453637884,0.9262486712522858,0.814292013645172,-2.400028322407433,0.8501694443157477,0.05509462303033279,0.9980819225311279,-0.036530155688524246,False,False,False,-0.14917224857999586,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,11,0.013416443951427937,-0.10000094771385193,0.8663116097450256,0.033165283501148224,0.03693367540836334,-0.10000000149011612,0.14940259323696295,0.7788739072066995,0.05438424765507191,0.8332581548617713,0.8864082098007203,-2.4000254838610444,0.8209238060403656,0.05851513888883431,0.997771143913269,-0.0378243587911129,False,False,False,-0.14950919575671354,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,12,0.017109811305999756,-0.11000104993581772,0.8663116097450256,0.033165283501148224,0.039635010063648224,-0.10000000149011612,0.14960480919626626,0.7006201539911454,0.04887608179444504,0.7494962357855904,0.9512402415275574,-2.4000229270810802,0.7837618013941698,0.06178081306131002,0.9974442720413208,-0.03884740546345711,False,False,False,-0.149712377475175,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,13,0.021073313429951668,-0.12000115215778351,0.8663116097450256,0.033165283501148224,0.04206286743283272,-0.10000000149011612,0.14968173133973495,0.629909197864053,0.04370543623421756,0.6736146340982705,1.0095088183879852,-2.400291559849467,0.7408046797399952,0.06486749922689333,0.9971010088920593,-0.039627280086278915,False,False,False,-0.14979021767918482,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,14,0.02527960017323494,-0.13000236451625824,0.8663116097450256,0.033165283501148224,0.04424507915973663,-0.10000000149011612,0.14964140077431345,0.5668123392445299,0.039472170743759645,0.6062845099882895,1.0618818998336794,-2.4002623584119513,0.6966313292872092,0.06777012976559003,0.9967410564422607,-0.040188051760196686,False,False,False,-0.1497507517163887,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,15,0.029704106971621513,-0.14000345766544342,0.8663116097450256,0.033165283501148224,0.046205293387174606,-0.10000000149011612,0.1494918093326432,0.5095863863441884,0.0354387154473774,0.5450251017915658,1.1089270412921906,-2.4002358740492684,0.6501553998384592,0.07047911059825028,0.9963637590408325,-0.040552034974098206,False,False,False,-0.14960196799216097,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,16,0.03432463854551315,-0.15000444650650024,0.8663116097450256,0.033165283501148224,0.04796547815203667,-0.10000000149011612,0.14924087578199596,0.4580262857071673,0.031803600468371274,0.4898298861755386,1.1511714756488798,-2.400212011861992,0.6036021790681396,0.07299411967770086,0.9959686398506165,-0.04073936492204666,False,False,False,-0.14935178424559326,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,17,0.03912118449807167,-0.16000531613826752,0.8663116097450256,0.033165283501148224,0.049545545130968094,-0.10000000149011612,0.14889600492435043,0.41160116234536687,0.02852979335648336,0.44013095570185023,1.189093083143234,-2.400190526159396,0.5579090348861078,0.07531874065639298,0.99555504322052,-0.04076819121837616,False,False,False,-0.14900760582255665,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,18,0.04407573863863945,-0.17000611126422882,0.8663116097450256,0.033165283501148224,0.05096336454153061,-0.10000000149011612,0.14846411625906342,0.36978392804351473,0.025580354882443052,0.39536428292595777,1.2231207489967344,-2.4001711730032924,0.5136876254195721,0.07745910576230786,0.9951223134994507,-0.04065476730465889,False,False,False,-0.1485763537944805,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,19,0.04917207732796669,-0.18000683188438416,0.8663116097450256,0.033165283501148224,0.05223505198955536,-0.10000000149011612,0.1479518004991683,0.3321216816922688,0.022923507469021585,0.3550451891612904,1.2536412477493286,-2.4001537427895294,0.47138138169093713,0.07942319485268676,0.9946698546409607,-0.04041392356157303,False,False,False,-0.1480646211617264,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,20,0.054395582526922226,-0.19000747799873352,0.8663116097450256,0.033165283501148224,0.053375184535980225,-0.10000000149011612,0.14736503264680528,0.2982174153718478,0.020531382914169755,0.31874879828601754,1.2810044288635252,-2.400138051781513,0.4312959832435662,0.08122026144953495,0.9941970109939575,-0.04005889594554901,False,False,False,-0.14747838568314933,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,21,0.05973310023546219,-0.20000804960727692,0.8663116097450256,0.033165283501148224,0.05439680814743042,-0.10000000149011612,0.14670946588214365,0.26767604187472316,0.018376230884052512,0.28605227275877565,1.30552339553833,-2.400123917131559,0.3935625663440948,0.08286010547596868,0.993703305721283,-0.0396016500890255,False,False,False,-0.1468233035489532,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,22,0.06517277657985687,-0.21000856161117554,0.8663116097450256,0.033165283501148224,0.05531170219182968,-0.10000000149011612,0.14599010480424104,0.24017082910103343,0.016435077527645454,0.2566059066286789,1.3274808526039121,-2.400111187626957,0.35826819042924657,0.0843528896027572,0.9931880831718445,-0.03905295953154564,False,False,False,-0.14610438247253835,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,23,0.07070395350456238,-0.22000902891159058,0.8663116097450256,0.033165283501148224,0.056130550801754,-0.10000000149011612,0.14521165435614505,0.21541934212288005,0.014688061912459329,0.23010740403533939,1.3471332192420957,-2.4000997325558773,0.3254513653088676,0.08570893695821082,0.9926508665084839,-0.038422565907239914,False,False,False,-0.14532633059325137,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,24,0.07631700485944748,-0.23000943660736084,0.8663116097450256,0.033165283501148224,0.056862831115722656,-0.10000000149011612,0.14437846631035986,0.193110210838638,0.013113284867867808,0.2062234957065058,1.3647079467773438,-2.4000894078151944,0.2950120954483704,0.08693815402257903,0.9920912981033325,-0.0377192348241806,False,False,False,-0.14449350274578515,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,25,0.08200328797101974,-0.24000981450080872,0.8663116097450256,0.033165283501148224,0.057517267763614655,-0.10000000149011612,0.14349421344992067,0.1730495263522241,0.01169707891153276,0.18474660526375686,1.380414426326752,-2.40008012366322,0.2669539892461116,0.08805046231110449,0.9915087223052979,-0.03695087507367134,False,False,False,-0.14360957478281403,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,26,0.08775501698255539,-0.2500101625919342,0.8663116097450256,0.033165283501148224,0.058101534843444824,-0.10000000149011612,0.14256255377412086,0.1549663072268627,0.0104203852400503,0.16538669246691298,1.394436836242676,-2.4000717546888373,0.24110039946125814,0.08905504730885973,0.9909029603004456,-0.03612454608082771,False,False,False,-0.14267820751995092,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,27,0.09356516599655151,-0.2600104510784149,0.8663116097450256,0.033165283501148224,0.05862265080213547,-0.10000000149011612,0.14158658920183537,0.13869159614033078,0.009271281100171471,0.14796287724050225,1.4069436192512517,-2.400064222698034,0.21738292630050793,0.08996080950177851,0.9902735352516174,-0.035246752202510834,False,False,False,-0.14170250561788436,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,28,0.09942743182182312,-0.27001070976257324,0.8663116097450256,0.033165283501148224,0.059086866676807404,-0.10000000149011612,0.14056923476797242,0.12402752524889431,0.008235836962132884,0.1322633622110272,1.4180848002433775,-2.400057436116908,0.19564803011087226,0.09077600962724047,0.9896202087402344,-0.034323252737522125,False,False,False,-0.14068538664472002,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,29,0.10533612221479416,-0.28001096844673157,0.8663116097450256,0.033165283501148224,0.059499964118003845,-0.10000000149011612,0.1395129955542196,0.1108532343509383,0.007305520298319693,0.118158754649258,1.4279991388320925,-2.4000513390109517,0.17583194696404592,0.09150864273959067,0.9889426231384277,-0.03335925191640854,False,False,False,-0.1396293581184853,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,30,0.11128611862659454,-0.2900111675262451,0.8663116097450256,0.033165283501148224,0.059866927564144135,-0.10000000149011612,0.1384202835155993,0.09896307168739116,0.006465858339511634,0.10542893002690279,1.4368062615394592,-2.400045836203845,0.1577091174468508,0.09216576406228588,0.9882405996322632,-0.032359518110752106,False,False,False,-0.13853683414742043,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,31,0.11727280914783478,-0.30001136660575867,0.8663116097450256,0.033165283501148224,0.060192376375198364,-0.10000000149011612,0.1372930870737984,0.08826304616158923,0.005710195015630189,0.09397324117721942,1.4446170330047605,-2.4000408841961907,0.141211001364163,0.09275414323463656,0.9875138401985168,-0.0313282385468483,False,False,False,-0.13740980520957252,False
pure,1,16,1,0.04888900467915393,83,-9.53243770688322,0.3473090482294471,28.82665100304411,0.09831253943920283,0.86694621586851,0,0,0,0.0,0.0,0.0,32,0.12329204380512238,-0.31001153588294983,0.8663116097450256,0.033165283501148224,0.06048049032688141,-0.10000000149011612,0.13613332367167524,0.07863990820361827,0.0050305537348110385,0.08367046193842931,1.4515317678451545,-2.400036430575711,0.1262218372074939,0.09328006755633445,0.9867621660232544,-0.0302693173289299,False,False,False,-0.13625019064769797,False
