mode,seed,episode_idx,success,final_distance,length,return,tau_effort,tau_sum_total,energy,step,theta1,theta2,target_x,target_y,action0,action1,distance,tau1,tau2,tau_sum,omega1,omega2,power,cumulative_energy,reward,done
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,1,0.0,0.0,0.5195232629776001,0.13761024177074432,0.10000000149011612,0.10000000149011612,0.20422257403173516,20.0,18.403015395211106,38.403015395211106,7.505728155175511,-57.43325945143839,1207.0597209854845,5.029415504106185,-0.2235655030920984,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,2,0.10000000149011612,0.10000000149011612,0.5195232629776001,0.13761024177074432,0.07231049239635468,0.10000000149011612,0.22559656734489836,20.0,6.869761961569485,26.869761961569484,8.80986089469736,-49.28993347053176,514.8073279380969,7.174446037181589,-0.23915485337989473,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,3,0.1723105013370514,0.20000000298023224,0.5195232629776001,0.13761024177074432,-0.10000000149011612,0.10000000149011612,0.27053478030867917,20.0,6.393888173538831,26.39388817353883,10.159320754629427,-41.9609400877158,471.47997367000596,9.13894592747328,-0.28387314575820627,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,4,0.07231049239635468,0.30000001192092896,0.5195232629776001,0.13761024177074432,-0.10000000149011612,0.10000000149011612,0.3131178797070037,20.0,5.9485065866412175,25.948506586641216,11.55066004102905,-35.36484604318143,441.3812204439983,10.97803434598994,-0.326233554363082,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,5,-0.027689509093761444,0.4000000059604645,0.5195232629776001,0.13761024177074432,0.020548658445477486,0.10000000149011612,0.3447721261754432,20.0,5.533007097385078,25.533007097385077,12.980466149809432,-29.428361403100503,422.43665550395684,12.738187077256427,-0.35764071913664613,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,6,-0.0071408506482839584,0.5,0.5195232629776001,0.13761024177074432,-0.10000000149011612,0.10000000149011612,0.36357261698237614,20.0,5.146372730425993,25.146372730425995,14.445404589783376,-24.08552522702766,412.86118202203,14.45844200234822,-0.3762872247103468,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,7,-0.10714085400104523,0.6000000238418579,0.5195232629776001,0.13761024177074432,-0.016490047797560692,0.10000000149011612,0.36987875962551736,20.0,4.787309296770428,24.787309296770427,15.94224914998847,-19.27697266856211,411.1298134695662,16.171482891804747,-0.3823737647676317,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,8,-0.12363089621067047,0.699999988079071,0.5195232629776001,0.13761024177074432,-0.09745072573423386,0.10000000149011612,0.3662111034228384,13.268528020711758,3.978939935694907,17.247467956406666,16.843471391306046,-14.949305980977815,282.9704627002365,17.350526486389064,-0.3749744677932355,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,9,-0.22108162939548492,0.800000011920929,0.5195232629776001,0.13761024177074432,0.04919539391994476,0.10000000149011612,0.3568386470003506,2.1744226846741275,2.582562636666936,4.756985321341063,16.33981370625412,-11.05427368730672,64.07801578655696,17.61751821883305,-0.35932858555734865,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,10,-0.17188623547554016,0.9000000357627869,0.5195232629776001,0.13761024177074432,-0.10000000149011612,0.10000000149011612,0.3459224185131555,20.0,1.0524075003347957,21.052407500334795,14.211295114531193,-7.548917327589086,292.17043950558593,18.834895050106326,-0.3565900436260806,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,11,-0.2718862295150757,1.0,0.5195232629776001,0.13761024177074432,-0.055756114423274994,0.10000000149011612,0.33401113650241926,20.0,0.811017144043135,20.811017144043134,12.113195060871728,-4.39402555906739,245.82753127720196,19.859176430428,-0.3445311385041016,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,12,-0.3276423513889313,1.100000023841858,0.5195232629776001,0.13761024177074432,-0.026650620624423027,0.10000000149011612,0.3214755863639144,20.0,0.5935479158404104,20.59354791584041,10.042221402289318,-1.5546229673978615,201.76717126800298,20.699872977378014,-0.33187585068936637,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,13,-0.35429295897483826,1.2000000476837158,0.5195232629776001,0.13761024177074432,-0.07269951701164246,0.10000000149011612,0.30851368461702,20.0,0.3974327253377244,20.397432725337726,7.995379998003154,1.0008393651047134,160.3053662765619,21.367812003530354,-0.31883603438674524,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,14,-0.4269924759864807,1.3000000715255737,0.5195232629776001,0.13761024177074432,-0.0046980176120996475,0.10000000149011612,0.29517177779867676,20.0,0.22037179488723468,20.220371794887235,5.9699420936283065,3.3007554643570276,120.12623527873033,21.868337983858396,-0.30538207399600564,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,15,-0.431690514087677,1.399999976158142,0.5195232629776001,0.13761024177074432,-0.10000000149011612,0.10000000149011612,0.28137904479408316,20.0,0.06034339182443872,20.06034339182444,3.963411383664402,5.370679953684114,79.59231271809686,22.1999726201838,-0.29155063785275304,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,16,-0.5316904783248901,1.5,0.5195232629776001,0.13761024177074432,0.02254597283899784,0.10000000149011612,0.266986360282712,20.0,0.08443415356287891,20.084434153562878,1.9734955079516698,7.233611994078487,40.0806740649557,22.366975428787782,-0.27713108746158666,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,17,-0.5091445446014404,1.600000023841858,0.5195232629776001,0.13761024177074432,-0.10000000149011612,0.10000000149011612,0.25181210847700675,20.0,0.21553459183714535,20.215534591837145,-0.0019187032983707386,8.910250830433423,1.958841341871468,22.375137267712248,-0.262061297135683,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,18,-0.6091445088386536,1.7000000476837158,0.5195232629776001,0.13761024177074432,-0.01721961237490177,0.10000000149011612,0.23557841167963356,18.52904994136722,0.2304408214169973,18.759490762784218,-1.8283397784000492,10.419268536011824,36.278423863765624,22.526297367144604,-0.24505962881295398,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,19,-0.6263641715049744,1.8000000715255737,0.5195232629776001,0.13761024177074432,-0.0821472629904747,0.10000000149011612,0.21817422979640275,18.24419993326589,0.3173840683864614,18.56158400165235,-3.6170401123314377,11.777341060926982,69.7279433967092,22.816830464630893,-0.2275844365344535,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,20,-0.7085114121437073,1.899999976158142,0.5195232629776001,0.13761024177074432,-0.014589312486350536,0.10000000149011612,0.198224507122302,1.0464928855110545,0.9487436088368476,1.995236494347902,-3.6054796007707073,12.999530702988233,16.10633042340024,22.883940174728394,-0.19932318400906193,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,21,-0.7231007218360901,2.0,0.5195232629776001,0.13761024177074432,-0.0833488255739212,0.026693306863307953,0.18022319081190985,18.18499255013156,1.7378954077501931,19.922887957881755,-5.245303454467746,12.340293148405946,116.83194303558118,23.370739937376648,-0.1902721536989342,False
pirl,4,17,1,0.047605693446886074,36,-7.723412318163583,14.236891296422467,512.5280866712088,24.284020053466776,22,-0.8064495325088501,2.026693344116211,0.5195232629776001,0.13761024177074432,0.049140721559524536,-0.0636621043086052,0.16556040493520746,16.238857271498304,0.7982419156822705,17.037099187180576,-3.5413957915923815,9.578293902557256,65.15401647529855,23.642215006023726,-0.174159376378883,False
