mode,seed,episode_idx,success,final_distance,length,return,tau_effort,tau_sum_total,energy,step,theta1,theta2,target_x,target_y,action0,action1,distance,tau1,tau2,tau_sum,omega1,omega2,power,cumulative_energy,reward,done
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,1,0.0,0.0,0.7349099516868591,0.08000417798757553,0.10000000149011612,0.10000000149011612,0.2626675198428523,20.0,6.03354351262022,26.03354351262022,5.700754239994623,-41.20127245531684,362.6047549343675,1.5108531455598646,-0.26280894120561,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,2,0.10000000149011612,0.10000000149011612,0.7349099516868591,0.08000417798757553,-0.10000000149011612,0.10000000149011612,0.2963072565253687,20.0,5.87008372703108,25.87008372703108,7.107156177807071,-34.68114517402237,345.72434947697263,2.951371268380584,-0.2964486778881264,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,3,0.0,0.20000000298023224,0.7349099516868591,0.08000417798757553,-0.042054880410432816,0.10000000149011612,0.3237021311028679,20.0,5.467314635423523,25.467314635423524,8.551871180125408,-28.813030620857347,328.5673276068277,4.320401800075699,-0.3238106143428762,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,4,-0.042054880410432816,0.30000001192092896,0.7349099516868591,0.08000417798757553,-0.07059301435947418,0.10000000149011612,0.3395568653672428,20.0,5.0925953427428325,25.092595342742833,10.031669942615478,-23.53172752300883,320.47096484267763,5.6556974869201895,-0.339679271961698,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,5,-0.1126478910446167,0.4000000059604645,0.7349099516868591,0.08000417798757553,-0.0028597749769687653,0.10000000149011612,0.3423890398290845,20.0,4.7446760467264815,24.744676046726482,11.54342390357794,-18.778554734945157,319.96663691459526,6.988891807397669,-0.3424890807119103,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,6,-0.11550766974687576,0.5,0.7349099516868591,0.08000417798757553,-0.10000000149011612,0.10000000149011612,0.33222147886449827,20.0,4.422130684765474,24.422130684765474,13.084125394777566,-14.50069922568785,325.8064948920205,8.346418869447755,-0.33236290022725595,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,7,-0.21550767123699188,0.6000000238418579,0.7349099516868591,0.08000417798757553,0.02640647068619728,0.10000000149011612,0.30974257938823835,20.0,4.123431357542359,24.12343135754236,14.65090036810498,-10.650629267356285,336.93514606067487,9.750315311367233,-0.309846007155992,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,8,-0.1891012042760849,0.699999988079071,0.7349099516868591,0.08000417798757553,-0.10000000149011612,0.10000000149011612,0.2870908019570136,20.0,1.0259384444199091,21.02593844441991,12.530110461944357,-7.185566304857872,257.97415795596913,10.825207636183771,-0.2872322233197713,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,9,-0.2891012132167816,0.800000011920929,0.7349099516868591,0.08000417798757553,-0.018979009240865707,0.10000000149011612,0.2640770875279427,17.134358058733184,0.9888083290055716,18.123166387738756,10.704697874861099,-4.066970103781783,187.43958021086632,11.60620588706238,-0.264178872614038,False
pure,2,18,1,0.049602522892872265,26,-4.670593560069256,20.772425687982544,540.0830678875461,14.8484237756098,10,-0.30808019638061523,0.9000000357627869,0.7349099516868591,0.08000417798757553,-0.09138210862874985,0.10000000149011612,0.24196816177087543,20.0,0.5706748032721468,20.570674803272148,8.639192577714397,-1.2603125924683316,173.5030801950562,12.329135387875114,-0.242103626498754,False
