#{"t_start": 1773890951.4204524, "env_id": null}
r,l,t,is_success,final_distance
-51.906568,200,214.017205,0.0,0.22095148432115383
-31.404613,146,214.4623,1.0,0.04570686427327046
-64.959297,200,214.609333,0.0,0.15089018468587068
-27.270603,139,214.691525,1.0,0.04888193268853396
-31.108118,195,214.804206,1.0,0.043733578191470696
-51.6063,200,214.916756,0.0,0.21936639203100758
-45.625368,200,215.039282,0.0,0.1858865106380804
-44.972225,200,215.157637,0.0,0.21537636531680104
-49.106352,200,215.344826,0.0,0.24318521588771635
-12.499525,62,215.389977,1.0,0.045626459767660665
-13.041463,49,215.422607,1.0,0.04809863150091246
-19.368783,56,215.467132,1.0,0.04779903241848129
-23.564638,135,215.590576,1.0,0.03968671107817744
-32.691749,200,215.716125,1.0,0.04863361366058246
-68.545556,200,216.192671,0.0,0.2917654517624243
-17.813127,82,216.25468,1.0,0.047272268919619484
-25.714955,121,216.346195,1.0,0.04759307562668071
-35.293613,153,216.433258,1.0,0.04935777043312816
-60.505069,200,216.54177,0.0,0.11498730480700474
-27.08177,146,216.621287,1.0,0.046974884754334395
-18.948597,66,216.658307,1.0,0.029511438010016232
-20.594642,88,216.708781,1.0,0.048525563186655865
-0.112895,2,216.709786,1.0,0.018910540692492175
-11.220733,37,216.732781,1.0,0.03319302794115917
-12.21006,48,216.763787,1.0,0.04423440699550661
-18.357649,103,216.8193,1.0,0.04521317839704243
-21.105029,132,216.891815,1.0,0.04382998206422004
-6.408661,47,216.915818,1.0,0.047587041716749705
-7.978015,54,216.945695,1.0,0.04608224279173325
-24.027901,97,216.997217,1.0,0.049138252524227786
-53.576434,200,217.104705,0.0,0.14584810851887547
-27.394085,132,217.174201,1.0,0.049427710483813794
-41.0896,200,217.28342,0.0,0.2498573767304953
-17.142261,98,217.693718,1.0,0.04832847633967094
-15.051876,43,217.725717,1.0,0.041074630664348986
-15.107708,55,217.768231,1.0,0.04945927838139359
-44.331886,200,217.910748,0.0,0.2789910391214791
-23.099913,66,217.950745,1.0,0.04944810861741459
-12.731144,44,217.977306,1.0,0.04638207183564768
-20.649613,102,218.03631,1.0,0.048238511808868983
-16.911746,51,218.066829,1.0,0.04696336628842879
-67.356136,200,218.177402,0.0,0.27100736561001043
-0.280243,3,218.180403,1.0,0.020700742854431374
-21.420329,121,218.248402,1.0,0.043693741613440244
-7.102337,20,218.261412,1.0,0.02897997330233385
-5.978767,19,218.27294,1.0,0.04404534612258485
-25.563563,75,218.316937,1.0,0.04590933716422252
-28.237056,150,218.401486,1.0,0.04724438472929208
-39.019053,200,218.511982,0.0,0.06670604777231498
-5.774314,43,218.53598,1.0,0.04614600624193197
-0.126941,2,218.53798,1.0,0.03128788567284343
-35.275637,97,218.593524,1.0,0.040083044792509494
-59.565026,200,218.737727,0.0,0.2107646978302175
-14.060718,58,218.784254,1.0,0.04774943676824067
-0.879824,6,218.788254,1.0,0.028258222350428294
-4.157716,15,218.801268,1.0,0.01606871805519109
-21.61218,43,218.83525,1.0,0.03455553643302945
-1.93929,19,218.852292,1.0,0.030223180708214847
-2.452794,17,218.865294,1.0,0.030945661801553545
-3.598204,29,218.891761,1.0,0.046124591454785493
-15.034247,103,218.962764,1.0,0.038992026003688354
-25.8451,128,219.414596,1.0,0.03970462793814773
-6.060617,23,219.433268,1.0,0.0475834501555161
-52.883883,200,219.583333,0.0,0.18794323865852092
-42.607708,200,219.704597,0.0,0.26199810157344294
-40.779882,200,219.825655,0.0,0.21572305339875858
-12.416193,22,219.843232,1.0,0.044685969592261315
-14.866664,32,219.861239,1.0,0.04677390632672289
-22.208444,72,219.902757,1.0,0.04548256203419994
-8.231881,25,219.917435,1.0,0.04258323272540799
-40.697012,105,219.977959,1.0,0.04814613596861066
-4.851638,15,219.987954,1.0,0.038431367935955134
-12.909861,23,220.001956,1.0,0.009779006379441348
-11.032402,30,220.019958,1.0,0.0393393595722206
-17.318043,46,220.045962,1.0,0.047003301803186556
-69.846849,200,220.160515,0.0,0.24364530736697937
-53.90169,200,220.277328,0.0,0.23136223124833005
-2.592141,22,220.292327,1.0,0.04975381963470991
-18.765146,106,220.361333,1.0,0.04783366502290307
-8.249651,75,220.409849,1.0,0.0326070085610839
-26.936477,82,220.460858,1.0,0.049010079071018724
-49.89547,200,220.572892,0.0,0.1996673632991837
-29.173477,118,221.094504,1.0,0.045109815144772455
-1.125852,7,221.101505,1.0,0.023293515878468198
-0.01286,1,221.103504,1.0,0.012718271547287857
-32.23472,142,221.239024,1.0,0.046993400888097836
-15.472659,46,221.272547,1.0,0.04667172711892789
-32.753496,133,221.381071,1.0,0.04821601917559001
-15.695546,56,221.42907,1.0,0.04641525801573752
-29.447041,108,221.51959,1.0,0.04646767031074409
-37.131496,200,221.661846,0.0,0.18456689755159678
-13.761594,31,221.685361,1.0,0.04531667480363545
-44.017134,200,221.838885,0.0,0.1464866165015406
-13.396665,29,221.861903,1.0,0.04881049751739985
-20.466172,93,221.943419,1.0,0.04574932888836349
-78.05053,200,222.084029,0.0,0.3594820541464237
-41.216969,200,222.245814,0.0,0.2953774546638024
-0.141775,2,222.248814,1.0,0.04366096805014061
-66.328506,200,222.454822,0.0,0.3276268065544397
-41.368575,200,222.608885,0.0,0.18126463382542
-62.447536,200,223.189489,0.0,0.29432842077407356
-47.89326,200,223.363014,0.0,0.10633027749080008
-24.778466,165,223.464531,1.0,0.04998220810642329
-13.961316,74,223.514049,1.0,0.04406740106094641
-55.731232,200,223.653563,0.0,0.3186965011653804
-69.277409,200,223.786616,0.0,0.48508626646717384
-14.539408,43,223.820617,1.0,0.04537201976658636
-45.984442,200,223.954143,0.0,0.06138224954192876
-7.180582,42,223.979654,1.0,0.04760970812846491
-45.240843,200,224.109182,0.0,0.15196199105688885
-22.21918,74,224.159145,1.0,0.04940904092131731
-32.697228,142,224.268663,1.0,0.049923806900716586
-5.879569,27,224.29067,1.0,0.04826243847638058
-42.821706,200,224.439814,0.0,0.14919617241828356
-13.075285,77,224.488311,1.0,0.04297859137756555
-10.702402,52,224.518322,1.0,0.044090602912637326
-60.143147,200,225.095464,0.0,0.20202627938659679
-63.600006,200,225.253982,0.0,0.3716090131997355
-53.306125,200,225.412668,0.0,0.20619634098827427
-10.650176,38,225.446666,1.0,0.048598111720211445
-19.85493,51,225.488183,1.0,0.04735096466618249
-38.793736,200,225.616281,0.0,0.07576376877141855
-14.046005,60,225.652283,1.0,0.040779593637706266
-54.985924,189,225.79935,1.0,0.03371015688763673
-41.867451,115,225.884871,1.0,0.046074429794886025
-3.548618,12,225.893869,1.0,0.04382225342179557
-9.964747,48,225.925868,1.0,0.04300616363894253
-9.511432,49,225.960877,1.0,0.04686874627499953
-16.796224,47,225.99439,1.0,0.04910306322225496
-13.322796,75,226.045394,1.0,0.0407594355955135
-45.831811,200,226.1704,0.0,0.22017070564572402
-4.448395,20,226.182397,1.0,0.027778157513805184
-18.843416,63,226.220401,1.0,0.04986542864781243
-3.789673,16,226.2304,1.0,0.03752371420382825
-64.3742,200,226.375171,0.0,0.232991636732565
-23.560513,112,226.473713,1.0,0.047732616391239886
-1.543415,10,226.485355,1.0,0.041931813519898053
-29.809963,81,227.018587,1.0,0.047535909641966315
-11.533483,47,227.063489,1.0,0.045571209999247825
-25.388707,42,227.108066,1.0,0.042822282157042424
-10.815701,47,227.152065,1.0,0.04847974781863959
-27.964357,129,227.242582,1.0,0.045958107484416505
-45.026323,200,227.360112,0.0,0.11463712227321712
-42.167693,200,227.485034,0.0,0.22014724127147925
-71.751043,200,227.609579,0.0,0.28463673044404203
-18.148799,72,227.651577,1.0,0.033621632299397804
-25.814982,114,227.729912,1.0,0.027734083848471314
-0.351039,4,227.732997,1.0,0.040591928141328996
-19.236024,80,227.786534,1.0,0.039448726658132816
-2.136091,12,227.795532,1.0,0.0344662496836084
-8.906817,33,227.817536,1.0,0.03991276184338452
-14.111053,83,227.875051,1.0,0.04782304706050396
-18.513014,62,227.917054,1.0,0.046908369123406395
-8.818688,25,227.933066,1.0,0.0371955451047432
-46.932005,200,228.057582,0.0,0.1986000453023579
-46.937986,200,228.217621,0.0,0.28340028803588
-30.025271,116,228.306145,1.0,0.04833830427900337
-42.697691,200,228.878005,0.0,0.05185618906419779
-35.190473,189,229.043732,1.0,0.04682023084421127
-41.537919,200,229.171262,0.0,0.12456463076813085
-13.657568,21,229.184719,1.0,0.026973898152005803
-48.559107,200,229.311259,0.0,0.19847993031306185
-13.887948,25,229.326258,1.0,0.030867172435912953
-53.231963,200,229.453785,0.0,0.19719458908243898
-0.477198,4,229.45779,1.0,0.0322813734236078
-53.919643,200,229.625605,0.0,0.24001479057276542
-42.577658,200,229.779094,0.0,0.0785205533205154
-34.474438,139,229.868101,1.0,0.03991757568681788
-4.586489,27,229.883636,1.0,0.04436534802509157
-64.916317,200,230.014195,0.0,0.172013292762756
-27.080932,105,230.105485,1.0,0.04909472984359334
-53.324742,200,230.2508,0.0,0.2723933707461201
-14.161288,21,230.268832,1.0,0.0300341059117397
-41.244837,200,230.835775,0.0,0.13333538708504578
-36.663957,200,231.039207,0.0,0.12429194956060116
-42.621832,148,231.237046,1.0,0.04920382133012511
-9.461196,24,231.268053,1.0,0.04379142952576857
-49.325851,200,231.49163,0.0,0.16733490983266094
-20.227291,36,231.522628,1.0,0.044217865948854
-7.42905,47,231.564005,1.0,0.044042210119214824
-58.441236,200,231.733675,0.0,0.2893836758562885
-8.891633,21,231.751675,1.0,0.03156047887455815
-20.321869,62,231.809743,1.0,0.03615079231134309
-1.392308,10,231.820741,1.0,0.044411370199378755
-27.170779,122,231.939989,1.0,0.03769108566983518
