#{"t_start": 1776692060.821627, "env_id": null}
r,l,t,is_success,final_distance,tau_sum_total,episode_energy,episode_mean_tau_sum
-147.406853,200,1.300545,0.0,0.7284425993964456,3508.8574114654934,20.160450768207355,17.544287057327466
-102.147199,200,1.428661,0.0,0.4694853519538279,3433.584452419203,19.385186357502636,17.167922262096013
-121.355852,200,1.548139,0.0,0.5702654263388381,3499.7115314690127,20.56170801339939,17.498557657345064
-148.690902,200,1.670664,0.0,0.7067067563765206,3381.9258633518252,19.342133858357272,16.909629316759126
-145.865331,200,1.793226,0.0,0.7674399064877853,3346.763713212299,19.094594735323312,16.733818566061494
-82.997323,200,1.913722,0.0,0.4120182712870765,3442.2616639772323,19.732703806519194,17.21130831988616
-160.052234,200,2.029798,0.0,0.7855877402390758,3581.5531826792308,19.62373708649452,17.907765913396155
-170.23013,200,2.144359,0.0,0.8739303427251268,3274.717203340395,19.167317439493218,16.373586016701974
-46.116498,200,2.262923,0.0,0.22834648577181796,3555.383607938005,20.119571145017215,17.776918039690024
-123.797801,200,2.379436,0.0,0.6820203600376324,3558.903055699074,20.54901436658414,17.794515278495368
-131.18438,200,2.802067,0.0,0.5377114761672819,3637.277149344489,20.32287743929331,18.186385746722443
-71.145949,200,2.930686,0.0,0.46761465446785166,3310.68559692857,19.442234521445087,16.55342798464285
-163.336851,200,3.057504,0.0,0.8116701866630103,3240.863743890972,18.743847227325137,16.20431871945486
-63.307687,200,3.183392,0.0,0.2601450757854392,3413.1633197243727,19.42046142726298,17.065816598621865
-102.24741,200,3.312913,0.0,0.6346794706499614,3528.819784146382,20.157307664642936,17.64409892073191
-180.913401,200,3.450647,0.0,0.8839536475735249,3372.57284208473,18.8363598105171,16.86286421042365
-82.588441,200,3.576173,0.0,0.42443658826865915,3414.183925819954,19.887020597254647,17.07091962909977
-63.334174,200,3.701797,0.0,0.31855180571723674,3592.000871074292,20.11208703696163,17.96000435537146
-123.69463,200,3.829883,0.0,0.5905693796242213,3678.550586811347,21.017832229159126,18.392752934056734
-181.166628,200,3.955439,0.0,0.8926218912021161,3488.079166973598,20.51149994270649,17.440395834867992
-146.76139,200,4.382631,0.0,0.7211917368221302,3354.613834788977,19.453241088625898,16.773069173944883
-124.387163,200,4.52016,0.0,0.8258428789031828,3292.1068539456332,19.704467362522347,16.460534269728168
-52.412729,200,4.647188,0.0,0.3123150963500112,3394.0788139333977,19.433864281904423,16.970394069666987
-108.837301,200,4.770712,0.0,0.4316109782658497,3397.881191166237,20.220916483584002,16.989405955831185
-75.713055,200,4.898058,0.0,0.3634552803924472,3349.5175185567587,19.145444695454774,16.747587592783795
-55.550451,200,5.021599,0.0,0.1847369010871644,3519.5372621874058,20.376508537125623,17.59768631093703
-98.198779,200,5.146667,0.0,0.6207018052285527,3263.349947185177,19.75854576192035,16.316749735925885
-105.472316,200,5.273589,0.0,0.5526772183673999,3517.4801105536017,20.434427602861767,17.58740055276801
-175.792501,200,5.397303,0.0,0.8987150869381473,3522.741646033489,20.44745169313655,17.613708230167443
-109.948563,200,5.519837,0.0,0.4005080065245861,3497.566193783598,20.112179149738694,17.48783096891799
-83.199431,200,5.976346,0.0,0.47297374621203797,3452.3071959945128,20.194762971295564,17.261535979972564
-110.126298,200,6.114871,0.0,0.5485751709587082,3289.6049501821844,19.200548400936103,16.44802475091092
-107.053299,200,6.241901,0.0,0.5529023184444001,3429.07560179797,19.521248978814494,17.14537800898985
-62.001184,200,6.37252,0.0,0.31581930368743033,3163.168873937989,18.451254315103654,15.815844369689945
-109.898123,200,6.503091,0.0,0.43904695243115616,3182.7174895288967,18.583502807816853,15.913587447644483
-87.272222,200,6.630175,0.0,0.38360286165700447,3352.6041639654686,19.095723901323392,16.763020819827343
-118.715089,200,6.754277,0.0,0.649589732925293,3210.196853259481,19.24359599216634,16.050984266297405
-94.287401,200,6.878715,0.0,0.38408125605244936,3291.496075310639,19.054992923085496,16.457480376553193
-63.55207,200,7.001266,0.0,0.2601136670086173,3307.9415611525646,19.967302379834724,16.539707805762824
-44.253084,200,7.12182,0.0,0.19934305445163514,3344.504313615411,19.4171060688601,16.722521568077056
-135.162786,200,7.575207,0.0,0.6631276367054402,3437.8779419501657,19.826817996961644,17.189389709750827
-177.486559,200,7.721303,0.0,0.840342084547445,3634.8155269303766,20.394130895842654,18.174077634651884
-103.627955,200,7.851408,0.0,0.5263671711681488,3531.2821808108315,20.904829413515444,17.65641090405416
-124.831547,200,7.978938,0.0,0.6073753644371699,3400.670082251159,19.893676980448202,17.003350411255795
-89.713638,200,8.105972,0.0,0.33214359396400595,3380.256966774566,19.901258384420935,16.90128483387283
-174.272155,200,8.236645,0.0,0.8626954424202811,3461.000411622602,20.161898066872634,17.305002058113008
-118.465685,200,8.370706,0.0,0.5770369285587579,3491.5629368031377,20.719389167473224,17.457814684015688
-108.717828,200,8.506223,0.0,0.4250260234759758,3270.8674470818487,19.135106676153892,16.354337235409243
-72.060558,200,8.637252,0.0,0.35840986962374055,3122.7565920507973,18.404284510726765,15.613782960253987
-122.277066,200,8.762749,0.0,0.6136948458559579,3474.753625057198,19.88579492079021,17.37376812528599
-62.311964,200,8.887841,0.0,0.27970794896679324,3551.787222456417,20.698475305606376,17.758936112282086
-80.70778,200,9.402415,0.0,0.3650190569949383,3487.055393380623,19.994044931083867,17.435276966903118
-135.253037,200,9.550451,0.0,0.7342081606841548,3422.025887139584,20.304516895990826,17.11012943569792
-75.51855,200,9.686111,0.0,0.33593733455495456,3323.908578901466,19.40463162666424,16.61954289450733
-168.715804,200,9.818433,0.0,0.7664142632540324,3340.4742071474384,19.39073649954152,16.70237103573719
-119.549535,200,9.947987,0.0,0.6353187581578967,3652.757535781975,21.02953106107002,18.263787678909875
-70.062447,200,10.075574,0.0,0.2574902968123252,3498.0702720667427,20.868516843423766,17.490351360333715
-128.631361,200,10.202087,0.0,0.6409619430717288,3090.7820896197704,19.00311284915512,15.453910448098853
-45.153952,200,10.329116,0.0,0.12025232365891311,3531.8450116211825,20.332007179704135,17.659225058105914
-73.774178,200,10.449697,0.0,0.29798459286570855,3370.1927429967363,19.677150251552394,16.85096371498368
-133.755355,200,10.574236,0.0,0.6519701559415982,3352.1512865337795,19.704854848707015,16.7607564326689
-58.69942,200,11.007421,0.0,0.2084964181826643,3630.412642753801,20.875364642681596,18.152063213769004
-152.657616,200,11.158019,0.0,0.752310837746382,3561.675809601289,20.579136029330463,17.808379048006444
-97.317353,200,11.291074,0.0,0.3655659933448126,3490.2932117917308,19.887526731213438,17.451466058958655
-99.491437,200,11.428665,0.0,0.47615042433439403,3316.3347211025152,19.548609067819765,16.581673605512577
-87.018856,200,11.562963,0.0,0.415239235412212,3416.7923392024104,19.69085579637072,17.083961696012054
-47.189723,200,11.690441,0.0,0.3584783371962439,3266.4085041117223,19.817963258132213,16.332042520558613
-107.224586,200,11.816005,0.0,0.43237091905250913,3305.4647158020794,19.341230029061617,16.527323579010396
-92.636985,200,11.94241,0.0,0.410248690382381,3391.7575364587606,20.392822670956328,16.958787682293803
-117.462334,200,12.067112,0.0,0.5689768416704957,3498.348736701809,20.742536576449194,17.491743683509043
-65.008518,200,12.187634,0.0,0.30752665973896265,3340.5354675905996,19.464052563706,16.702677337953
-45.615066,200,12.633243,0.0,0.19399639807151262,3487.565126253066,20.552612068770618,17.43782563126533
-109.844892,200,12.771755,0.0,0.44733665721639687,3243.5537242050973,19.27813966687194,16.217768621025485
-38.316229,200,12.89793,0.0,0.13966846299684602,3256.575312061922,19.46820073009207,16.28287656030961
-37.197023,200,13.02552,0.0,0.18034142561352826,3368.7901384461784,19.349970013240572,16.84395069223089
-27.798294,200,13.149468,0.0,0.1614154568159535,3270.8167697181675,18.908154324405714,16.354083848590836
-160.073346,200,13.274055,0.0,0.7580725762733022,3228.7269417805296,18.931572245116325,16.14363470890265
-161.459953,200,13.397108,0.0,0.6826547928977932,3190.873149014334,18.81498452201227,15.954365745071671
-70.137228,200,13.52311,0.0,0.26050239635620365,3124.9986249966114,18.27522857890339,15.624993124983057
-118.530375,200,13.649013,0.0,0.45181995281568943,3434.764193199154,19.04909218497444,17.17382096599577
-109.291855,200,13.765533,0.0,0.3752103566152728,3579.965663324234,21.240045357887514,17.899828316621168
-66.333812,200,14.202759,0.0,0.36671897419103466,3520.2065289286043,20.844075183858752,17.60103264464302
-80.297304,200,14.341463,0.0,0.3764073938133044,3385.825853158632,19.218178239633172,16.92912926579316
-106.31508,200,14.466994,0.0,0.43565220239302116,3147.0135215264504,19.337693314573077,15.735067607632253
-69.768941,200,14.595506,0.0,0.25097619229354534,3615.453202710146,20.03886147693645,18.07726601355073
-152.422783,200,14.728069,0.0,0.5757676797476118,3378.7240382107057,19.888232719029098,16.89362019105353
-63.658813,200,14.851279,0.0,0.23685016513593915,3374.1080117507927,19.935294355913467,16.870540058753964
-69.986622,200,14.974828,0.0,0.24382831945445904,3552.6220670917755,20.595322317846964,17.763110335458876
-81.385264,200,15.104358,0.0,0.4019856776850618,3125.5989798069313,18.63423605198897,15.627994899034656
-129.378329,200,15.228913,0.0,0.6309250205134705,3478.6954754039903,19.286776451665528,17.393477377019952
-140.376695,200,15.348553,0.0,0.5700420604022765,3435.0254673757045,20.342662145969,17.17512733687852
-71.405616,200,15.467046,0.0,0.34274463223402896,3505.7004236486737,20.49167396048697,17.528502118243367
-56.528695,200,15.894481,0.0,0.17687522062758226,3374.022928467466,19.732168924320415,16.87011464233733
-87.474533,200,16.028998,0.0,0.2803560023942169,3297.5649409055754,19.590994860501645,16.487824704527878
-157.656663,200,16.154049,0.0,0.5707954593347653,3122.8380310703137,18.168680329999688,15.614190155351569
-126.795978,200,16.283418,0.0,0.5738002839740979,3350.6820768941684,19.73965125647648,16.753410384470843
-70.427677,200,16.412512,0.0,0.220011719272099,3343.103270628242,19.873012514550524,16.71551635314121
-116.342433,200,16.541219,0.0,0.46718925137383216,3423.0643468318285,19.66720808000565,17.115321734159142
