#{"t_start": 1776693026.1129103, "env_id": null}
r,l,t,is_success,final_distance,tau_sum_total,episode_energy,episode_mean_tau_sum
-33.540806,200,1.259154,0.0,0.20763812505925328,3401.481686726484,19.648242566298826,17.00740843363242
-77.619495,200,1.38904,0.0,0.48721937948275357,3147.6271697151424,18.43980740034148,15.738135848575713
-95.375191,200,1.509086,0.0,0.36410191549436177,3488.2549864411785,19.567343343278864,17.441274932205893
-142.803902,200,1.627594,0.0,0.6907947796227134,3338.315767874873,20.512292130503877,16.691578839374365
-89.761123,200,1.745143,0.0,0.4357226662945487,3306.004525203796,18.717252506098983,16.53002262601898
-121.634993,200,1.863708,0.0,0.6637781379098158,3295.667210867916,19.07543424156373,16.47833605433958
-157.95781,200,1.983233,0.0,0.8102252666312206,3566.196917700323,20.119857263587033,17.830984588501614
-176.162372,200,2.101225,0.0,0.8576433022229305,3354.4664232695013,20.14131611376568,16.772332116347506
-199.320916,200,2.218761,0.0,1.0772353205080742,3321.9535019403315,18.424640838038584,16.60976750970166
-104.895151,200,2.334285,0.0,0.525636234507706,3410.5689044202177,20.03381697500896,17.05284452210109
-79.351121,200,2.770959,0.0,0.32285117782750095,3542.448985444347,21.303630438433824,17.712244927221732
-159.699254,200,2.90799,0.0,0.7510167873664784,3518.954789161508,20.691366928095267,17.59477394580754
-106.818865,200,3.035512,0.0,0.45157770333316005,3332.468927935286,19.115999526724238,16.66234463967643
-138.158961,200,3.161994,0.0,0.7049611193406901,3382.8945640017673,19.57569674511854,16.914472820008836
-153.288834,200,3.289521,0.0,0.9173476078062454,3557.8435147802443,20.286878679905165,17.789217573901222
-80.217852,200,3.429028,0.0,0.35143157931919844,3453.426337798613,19.784856585969543,17.267131688993064
-166.402851,200,3.557781,0.0,0.8228401217803034,3506.233740049614,20.6618583311202,17.53116870024807
-129.956784,200,3.683262,0.0,0.664434141295824,3309.92214133725,19.66472355557697,16.549610706686252
-101.066158,200,3.806231,0.0,0.5183037825033763,3513.0405920879093,19.918151764689064,17.565202960439546
-144.389977,200,3.927756,0.0,0.7664662639805453,3294.1402594847787,19.091090813091377,16.470701297423894
-164.791432,200,4.375956,0.0,0.8157638689742356,3389.6594075172748,19.911617477255543,16.948297037586375
-143.984474,200,4.516988,0.0,0.6962178823687374,3364.935615302348,19.581796327655166,16.82467807651174
-107.16513,200,4.640478,0.0,0.5471597446002074,3676.810147822448,20.40306705383912,18.38405073911224
-174.423908,200,4.761984,0.0,0.8666242960474453,3364.4064563003535,19.407271733036392,16.822032281501766
-62.119252,200,4.889508,0.0,0.29840375804889957,3630.6919521408504,20.844043052738364,18.15345976070425
-171.876332,200,5.014154,0.0,0.8547389499550159,3409.77531656504,19.834913791153813,17.0488765828252
-178.217138,200,5.136587,0.0,0.8827500436421588,3481.185904028069,19.885646487450092,17.405929520140347
-98.796373,200,5.257082,0.0,0.5096351341385529,3565.068577747788,20.273069600410388,17.82534288873894
-103.621856,200,5.37728,0.0,0.5086014691250743,3661.1035743094294,21.09882421180535,18.305517871547146
-148.673103,200,5.496744,0.0,0.7372592141333862,3346.9422732285825,19.71609562493083,16.734711366142914
-36.695153,200,5.952298,0.0,0.1899541761005597,3393.62829524451,19.978678578115858,16.96814147622255
-123.440664,200,6.104333,0.0,0.6131042458751004,3452.244461261482,20.243642063240767,17.26122230630741
-108.56102,200,6.22888,0.0,0.5781759266457192,3506.211023431392,20.255305099578862,17.53105511715696
-187.977037,200,6.351397,0.0,0.8732786146012146,3131.1263652488587,18.525955342562725,15.655631826244294
-113.366032,200,6.474931,0.0,0.5702953559707094,3471.526169075816,19.471107287280343,17.35763084537908
-80.129755,200,6.596982,0.0,0.4180646068086415,3465.2716370003322,20.211019064182196,17.326358185001663
-112.859805,200,6.718575,0.0,0.448466815054988,3531.6406471083033,20.246820836066167,17.658203235541517
-73.696309,200,6.842122,0.0,0.3422756240916773,3399.41022820883,19.462167472280942,16.99705114104415
-101.623519,200,6.966581,0.0,0.5728921469695243,3446.495655395748,19.66277928568128,17.23247827697874
-157.373401,200,7.08516,0.0,0.7667202171903366,3287.0655878547063,18.84409738485894,16.43532793927353
-143.87637,200,7.527807,0.0,0.7104491600573694,3236.8203859752316,19.61486079914474,16.184101929876157
-155.246744,200,7.663365,0.0,0.7668178788961649,3435.742770884935,19.909307087881622,17.178713854424675
-129.747152,200,7.791548,0.0,0.6456726329867553,3289.1433737421535,18.815735152379535,16.445716868710768
-107.89721,200,7.921382,0.0,0.5808970580981158,3331.0954142652517,19.703282551081305,16.65547707132626
-131.643983,200,8.044932,0.0,0.535824201381604,3368.879480495252,19.105241245179304,16.84439740247626
-98.340308,200,8.170487,0.0,0.4290068540151666,3298.8336614034956,19.195826046652474,16.49416830701748
-99.421412,200,8.294012,0.0,0.47152264545609207,3497.8829972031485,19.693157171877797,17.489414986015742
-148.323828,200,8.418991,0.0,0.7651702514517382,3547.8451862271418,20.299627701933407,17.73922593113571
-129.787195,200,8.54252,0.0,0.6241069729706478,3403.5482125585327,19.99552649733878,17.017741062792663
-82.826676,200,8.664041,0.0,0.5863299360919301,3415.5376425125464,19.573555465879082,17.077688212562734
-102.867342,200,8.784567,0.0,0.5885425034995652,3384.4010325335544,19.58594644257287,16.922005162667773
-105.110719,200,9.223224,0.0,0.4825709848952179,3625.957799157196,20.738974883451792,18.12978899578598
-85.612445,200,9.36572,0.0,0.4133279151471064,3445.8323138876813,19.571619692682894,17.229161569438407
-176.777751,200,9.490253,0.0,0.8694335536146726,3406.8525012332693,20.141795877938552,17.034262506166346
