#{"t_start": 1776692302.193879, "env_id": null}
r,l,t,is_success,final_distance,tau_sum_total,episode_energy,episode_mean_tau_sum
-92.473582,200,1.259284,0.0,0.4258912428990816,3322.2122794558295,19.672375085085214,16.611061397279148
-133.557557,200,1.388377,0.0,0.6665136837965404,3248.657712629396,18.027090063938733,16.24328856314698
-106.224799,200,1.509801,0.0,0.5902650150390898,3440.571934200915,20.072977471365895,17.202859671004575
-171.488374,200,1.632354,0.0,0.8726011259955141,3520.873172669355,21.135085655933377,17.604365863346775
-170.564542,200,1.752498,0.0,0.8526333092299483,3114.335436284036,17.722224558701253,15.57167718142018
-173.557795,200,1.870471,0.0,0.8622664171899187,3466.3743764103288,20.540870921786304,17.331871882051644
-96.333355,200,1.995309,0.0,0.5595518700815549,3075.1783188649624,18.61138607835345,15.375891594324813
-73.552374,200,2.114833,0.0,0.36287694136932575,3525.3886330615383,20.264930047548084,17.62694316530769
-174.775902,200,2.237361,0.0,0.8689659803011569,3529.894482211921,20.508665428327543,17.649472411059605
-140.523837,200,2.356735,0.0,0.7179663899616809,3221.9557360585018,19.398671624945532,16.109778680292507
-131.434595,200,2.804351,0.0,0.6366909934110649,3399.9840384492704,19.60855503763909,16.999920192246353
-122.063235,200,2.943865,0.0,0.5964047344401143,3216.0467271716884,19.23505412335768,16.08023363585844
-116.695924,200,3.071933,0.0,0.590426871036377,3490.486339127897,19.838268799280385,17.452431695639483
-140.335738,200,3.197449,0.0,0.7020552710738279,3404.0758538817936,19.770850123776558,17.020379269408966
-39.050763,200,3.324883,0.0,0.20557604279291528,3436.094447603013,20.168262105532776,17.180472238015067
-161.313678,200,3.46044,0.0,0.8501199621654322,3471.980977228596,20.070229819313624,17.35990488614298
-47.052542,200,3.589496,0.0,0.22210680998477475,3467.0102936442854,19.74316092619358,17.335051468221426
-87.099366,200,3.716023,0.0,0.40653979581675354,3463.4870130320487,20.05378237868083,17.317435065160243
-155.203497,200,3.842309,0.0,0.7397251948248694,3376.8319796475903,20.308230136593906,16.88415989823795
-168.712414,200,3.963808,0.0,0.7752079129340343,3266.7131227665222,19.098290583339665,16.33356561383261
-112.794918,200,4.422183,0.0,0.5352457445519171,3174.857563180136,19.52675244119778,15.87428781590068
-57.944375,200,4.554699,0.0,0.5408516248574652,3228.077367390832,19.3306027266276,16.14038683695416
-67.261048,200,4.680743,0.0,0.24980720398736617,3351.5750433468684,19.348294900028616,16.75787521673434
-103.734606,200,4.806288,0.0,0.5163830784603249,3418.230294474033,19.06148326027287,17.091151472370164
-96.074095,200,4.936805,0.0,0.4764775525200571,2966.3534657492514,17.960980041610792,14.831767328746258
-126.336964,200,5.056275,0.0,0.6594798993470155,3718.363624131485,21.119694768177112,18.591818120657425
-162.698077,200,5.179014,0.0,0.8361233141073781,3361.3940150531976,19.92772401377001,16.806970075265987
-109.81524,200,5.298521,0.0,0.6052606089390754,3351.7908844317235,19.60149969272519,16.758954422158617
-99.493108,200,5.424043,0.0,0.4827188703861752,3341.3093680907596,19.680130402182993,16.706546840453797
-193.022301,200,5.542555,0.0,0.9555432535794411,3429.9294764543934,20.05535274583485,17.149647382271965
-71.613819,200,5.970203,0.0,0.32427630142722397,3372.8196664942366,20.401108601768932,16.864098332471183
-64.511399,200,6.109257,0.0,0.34719944690885907,3239.1977928429774,19.06911364686213,16.195988964214887
-136.563567,200,6.23581,0.0,0.7709713102095405,3243.794979731727,18.969996959506016,16.218974898658633
-144.484897,200,6.373052,0.0,0.7450480036938365,3262.565020135111,19.13806312597104,16.312825100675553
-93.64981,200,6.501698,0.0,0.6977039670123004,3233.8933373570394,19.310860817178664,16.169466686785196
-42.989423,200,6.631247,0.0,0.19084367204262634,3251.61376281665,19.392144621511186,16.25806881408325
-119.740864,200,6.753718,0.0,0.6900411085698726,3575.4486753917267,20.426565875789997,17.877243376958635
-156.369028,200,6.886538,0.0,0.7759540568026408,3473.433499140913,20.415499395090364,17.367167495704567
-33.05478,200,7.017625,0.0,0.18094565243222144,3555.245966601354,20.130009887421096,17.77622983300677
-181.261051,200,7.141146,0.0,0.919064430033079,3309.7352618588434,19.030178921722598,16.548676309294216
-191.377099,200,7.636459,0.0,0.8700131849501938,3265.758503600697,19.108485037601394,16.328792518003485
-116.791192,200,7.800483,0.0,0.5178530665907825,3276.278242967485,19.95550287657306,16.381391214837425
-126.146726,200,7.939045,0.0,0.4808786727225955,3202.4688059170144,19.752021619922495,16.012344029585073
-95.693205,200,8.073051,0.0,0.47748698137662193,3386.5898271526926,19.875749145922164,16.93294913576346
-85.320437,200,8.201589,0.0,0.5345178389812277,3549.4195985331544,20.29366550576092,17.747097992665772
-105.024805,200,8.339105,0.0,0.35358553036934,3201.7378564013384,18.988640539604255,16.008689282006692
-83.716833,200,8.470466,0.0,0.1430562050970274,3343.390342040366,19.563804467897604,16.71695171020183
-89.562604,200,8.612466,0.0,0.7390499146914115,3150.9125174174515,18.86361750749512,15.754562587087257
-54.360807,200,8.737272,0.0,0.13700552476370775,3464.859245697457,19.929004363468504,17.324296228487285
